Signaux reflechis et transmis pour une structure 
Signal echographique : ser2_25.tam
Milieu incident : eau
Milieu de refraction : eau
Nombre de periodes   1
Couche   1	 : nickel	Epaisseur (mm) : 1.00000000e+01
Epaisseur totale h d'une periode (mm) : 1.00000000e+01
Epaisseur totale H de la plaque (mm) : 1.00000000e+01
Pas frequentiel (MHz) : 9.76562500e-03
Pas temporel (µs) : 5.00000000e-02
Angle d'incidence (degre) : 2.00000000e+01
 



no	temps (µs)	SR	ST
906	4.52500000e+01	6.21736438e-05	-4.18806056e-07
907	4.53000000e+01	1.61402640e-04	-4.60374087e-07
908	4.53500000e+01	1.59054035e-04	-3.77850316e-07
909	4.54000000e+01	9.41334223e-05	-6.21141472e-07
910	4.54500000e+01	1.56826340e-05	-4.60747317e-07
911	4.55000000e+01	-4.11932300e-05	-4.77947059e-07
912	4.55500000e+01	-6.06272859e-05	-5.98137658e-07
913	4.56000000e+01	-4.72976092e-05	-3.40687294e-07
914	4.56500000e+01	-1.61637126e-05	-5.09552238e-07
915	4.57000000e+01	1.42434988e-05	-5.19626649e-07
916	4.57500000e+01	2.88608513e-05	-3.81812782e-07
917	4.58000000e+01	2.45005190e-05	-7.13793960e-07
918	4.58500000e+01	6.06694135e-06	-5.81971837e-07
919	4.59000000e+01	-1.53394447e-05	-5.55777539e-07
920	4.59500000e+01	-2.63961740e-05	-8.19529079e-07
921	4.60000000e+01	-2.22347705e-05	-6.14960610e-07
922	4.60500000e+01	-7.28419508e-06	-8.94518713e-07
923	4.61000000e+01	8.19619211e-06	-1.05474966e-06
924	4.61500000e+01	1.53560534e-05	-8.64346695e-07
925	4.62000000e+01	1.40733977e-05	-1.39223667e-06
926	4.62500000e+01	7.62618798e-06	-1.44643082e-06
927	4.63000000e+01	-3.40005401e-07	-1.57027924e-06
928	4.63500000e+01	-5.61680184e-06	-2.26969003e-06
929	4.64000000e+01	-7.10295483e-06	-2.21700851e-06
930	4.64500000e+01	-5.03155367e-06	-2.98885514e-06
931	4.65000000e+01	-1.10045853e-06	-3.95938574e-06
932	4.65500000e+01	1.46349332e-06	-4.35200605e-06
933	4.66000000e+01	2.48053699e-06	-6.50820245e-06
934	4.66500000e+01	2.34594229e-06	-8.23584095e-06
935	4.67000000e+01	1.06757444e-06	-1.12449332e-05
936	4.67500000e+01	5.11854596e-08	-1.80756509e-05
937	4.68000000e+01	-7.21637409e-07	-2.67577281e-05
938	4.68500000e+01	-1.03071239e-06	-6.18097585e-05
939	4.69000000e+01	-3.52797184e-07	-1.37429893e-04
940	4.69500000e+01	8.72834765e-08	-1.70808887e-04
941	4.70000000e+01	4.58967000e-07	-4.46909594e-05
942	4.70500000e+01	8.35950539e-07	2.35812903e-04
943	4.71000000e+01	4.38344568e-07	5.04761959e-04
944	4.71500000e+01	1.36349773e-07	5.50712545e-04
945	4.72000000e+01	-9.88324519e-08	2.98306213e-04
946	4.72500000e+01	-3.26172711e-07	-1.08805110e-04
947	4.73000000e+01	1.16812741e-07	-4.28282793e-04
948	4.73500000e+01	2.91966097e-07	-5.06309454e-04
949	4.74000000e+01	3.23391585e-07	-3.55823264e-04
950	4.74500000e+01	6.24761128e-07	-1.04022215e-04
951	4.75000000e+01	4.30366588e-07	1.13155331e-04
952	4.75500000e+01	3.43756304e-07	2.17158143e-04
953	4.76000000e+01	3.30892511e-07	1.97442320e-04
954	4.76500000e+01	3.87319744e-08	9.90863465e-05
955	4.77000000e+01	2.35249551e-07	-1.02757760e-05
956	4.77500000e+01	2.92718437e-07	-7.91362012e-05
957	4.78000000e+01	1.54682452e-07	-9.09052165e-05
958	4.78500000e+01	3.85899478e-07	-6.13960118e-05
959	4.79000000e+01	2.60926987e-07	-1.87016158e-05
960	4.79500000e+01	2.20715041e-07	1.57982912e-05
961	4.80000000e+01	3.86430102e-07	3.14116483e-05
962	4.80500000e+01	1.58996729e-07	2.80165395e-05
963	4.81000000e+01	2.58060874e-07	1.32100647e-05
964	4.81500000e+01	3.28182601e-07	-3.44445233e-06
965	4.82000000e+01	1.41285572e-07	-1.36034951e-05
966	4.82500000e+01	3.75956477e-07	-1.37258812e-05
967	4.83000000e+01	3.27758299e-07	-5.89588142e-06
968	4.83500000e+01	2.27008081e-07	4.90009660e-06
969	4.84000000e+01	4.52366233e-07	1.22468437e-05
970	4.84500000e+01	2.92593037e-07	1.20524667e-05
971	4.85000000e+01	3.80674157e-07	5.68293411e-06
972	4.85500000e+01	5.66639802e-07	-2.16634037e-06
973	4.86000000e+01	3.68500808e-07	-6.90944217e-06
974	4.86500000e+01	6.18728625e-07	-7.12505547e-06
975	4.87000000e+01	7.15213728e-07	-4.45892091e-06
976	4.87500000e+01	6.31901110e-07	-8.09680377e-07
977	4.88000000e+01	1.02452300e-06	2.14004316e-06
978	4.88500000e+01	1.00322627e-06	3.23461723e-06
979	4.89000000e+01	1.17360354e-06	2.60203053e-06
980	4.89500000e+01	1.72956575e-06	9.92576814e-07
981	4.90000000e+01	1.77027223e-06	-4.55150598e-07
982	4.90500000e+01	2.50566751e-06	-1.03884989e-06
983	4.91000000e+01	3.37486796e-06	-1.03806340e-06
984	4.91500000e+01	4.10751855e-06	-6.52967388e-07
985	4.92000000e+01	6.62853309e-06	-1.11191474e-07
986	4.92500000e+01	9.42422878e-06	2.34033752e-07
987	4.93000000e+01	1.81445714e-05	3.76643672e-07
988	4.93500000e+01	4.31865026e-05	2.52539368e-07
989	4.94000000e+01	6.43254653e-05	-1.42367608e-08
990	4.94500000e+01	3.55292388e-05	-1.63127833e-07
991	4.95000000e+01	-5.64852707e-05	-2.70636443e-07
992	4.95500000e+01	-1.62370586e-04	-2.50425303e-07
993	4.96000000e+01	-2.03400311e-04	-8.00850277e-08
994	4.96500000e+01	-1.37244010e-04	2.26696744e-08
995	4.97000000e+01	3.46677342e-07	7.01860655e-08
996	4.97500000e+01	1.24702955e-04	1.87464723e-08
997	4.98000000e+01	1.71501131e-04	-1.00747111e-07
998	4.98500000e+01	1.35011932e-04	-1.25836040e-07
999	4.99000000e+01	5.49141880e-05	-1.60182926e-07
1000	4.99500000e+01	-2.05715107e-05	-1.78743916e-07
1001	5.00000000e+01	-6.17970470e-05	-1.16711909e-07
1002	5.00500000e+01	-6.31272479e-05	-9.04326483e-08
1003	5.01000000e+01	-3.71356523e-05	-5.37578097e-08
1004	5.01500000e+01	-4.56843889e-06	-3.81556010e-08
1005	5.02000000e+01	1.78225656e-05	-7.98336430e-08
1006	5.02500000e+01	2.40633049e-05	-6.58982396e-08
1007	5.03000000e+01	1.78445911e-05	-6.70762345e-08
1008	5.03500000e+01	7.07359994e-06	-8.31762627e-08
1009	5.04000000e+01	-1.92534152e-06	-5.60661738e-08
1010	5.04500000e+01	-6.40192286e-06	-6.59725446e-08
1011	5.05000000e+01	-6.31175510e-06	-5.98121567e-08
1012	5.05500000e+01	-3.46111363e-06	-3.86667704e-08
1013	5.06000000e+01	-1.58558174e-07	-5.56155968e-08
1014	5.06500000e+01	1.96964971e-06	-4.16615977e-08
1015	5.07000000e+01	2.27983345e-06	-4.05347008e-08
1016	5.07500000e+01	1.20632266e-06	-5.48862202e-08
1017	5.08000000e+01	-2.59082614e-07	-3.54328982e-08
1018	5.08500000e+01	-1.24311477e-06	-3.95709220e-08
1019	5.09000000e+01	-1.29180781e-06	-3.98666901e-08
1020	5.09500000e+01	-6.56221235e-07	-2.82604647e-08
1021	5.10000000e+01	1.45436042e-08	-3.53460196e-08
1022	5.10500000e+01	3.22568024e-07	-2.53542692e-08
1023	5.11000000e+01	2.71630662e-07	-1.77215591e-08
1024	5.11500000e+01	9.75168878e-08	-1.33112994e-08
1025	5.12000000e+01	0.00000000e+00	0.00000000e+00
1026	5.12500000e+01	2.83355216e-08	1.65449127e-08
1027	5.13000000e+01	1.25364764e-07	4.19530273e-08
1028	5.13500000e+01	1.73283802e-07	6.46439284e-08
1029	5.14000000e+01	1.18628688e-07	1.27169305e-07
1030	5.14500000e+01	-1.11330010e-08	1.88631734e-07
1031	5.15000000e+01	-1.31471132e-07	2.79562590e-07
1032	5.15500000e+01	-1.64472951e-07	4.83462954e-07
1033	5.16000000e+01	-1.39554908e-07	6.79552068e-07
1034	5.16500000e+01	-6.15762837e-08	1.16983431e-06
1035	5.17000000e+01	4.66523704e-08	1.99058377e-06
1036	5.17500000e+01	9.08245103e-08	3.65333638e-06
1037	5.18000000e+01	8.42986956e-08	9.77293792e-06
1038	5.18500000e+01	2.78666099e-08	1.92906664e-05
1039	5.19000000e+01	-6.40080855e-08	1.74689659e-05
1040	5.19500000e+01	-1.00502445e-07	-1.09426871e-05
1041	5.20000000e+01	-1.15984136e-07	-5.95636684e-05
1042	5.20500000e+01	-8.52540843e-08	-9.66163282e-05
1043	5.21000000e+01	9.64828221e-09	-8.61815058e-05
1044	5.21500000e+01	3.10698998e-08	-2.18645788e-05
1045	5.22000000e+01	8.11416945e-09	6.15606465e-05
1046	5.22500000e+01	-3.48780737e-08	1.15305174e-04
1047	5.23000000e+01	-1.14678785e-07	1.12633860e-04
1048	5.23500000e+01	-1.28809940e-07	6.25648592e-05
1049	5.24000000e+01	-1.45174190e-07	-3.05506044e-06
1050	5.24500000e+01	-1.58883778e-07	-5.27109315e-05
1051	5.25000000e+01	-8.99595661e-08	-6.88043025e-05
1052	5.25500000e+01	-7.20937853e-08	-5.13344799e-05
1053	5.26000000e+01	-7.37293739e-08	-1.56554763e-05
1054	5.26500000e+01	-6.95585169e-08	1.77947470e-05
1055	5.27000000e+01	-1.22962245e-07	3.46053592e-05
1056	5.27500000e+01	-1.15692427e-07	3.19207198e-05
1057	5.28000000e+01	-1.16524314e-07	1.70793949e-05
1058	5.28500000e+01	-1.53167067e-07	4.61959857e-08
1059	5.29000000e+01	-1.20142396e-07	-1.19157980e-05
1060	5.29500000e+01	-1.34107313e-07	-1.53173155e-05
1061	5.30000000e+01	-1.43010009e-07	-1.10597730e-05
1062	5.30500000e+01	-1.16912724e-07	-2.84017308e-06
1063	5.31000000e+01	-1.58279106e-07	4.85163340e-06
1064	5.31500000e+01	-1.58238419e-07	8.21068813e-06
1065	5.32000000e+01	-1.77411024e-07	6.26194109e-06
1066	5.32500000e+01	-2.22000760e-07	5.84241111e-07
1067	5.33000000e+01	-1.97551594e-07	-5.65700977e-06
1068	5.33500000e+01	-2.40461357e-07	-8.58486198e-06
1069	5.34000000e+01	-2.75724131e-07	-6.59496491e-06
1070	5.34500000e+01	-3.01914192e-07	-1.37919688e-06
1071	5.35000000e+01	-3.79995906e-07	3.71669760e-06
1072	5.35500000e+01	-3.94122503e-07	5.88975118e-06
1073	5.36000000e+01	-5.02936392e-07	4.96784509e-06
1074	5.36500000e+01	-6.15290028e-07	2.33420358e-06
1075	5.37000000e+01	-6.93940121e-07	-6.92111236e-07
1076	5.37500000e+01	-9.20066810e-07	-2.68312280e-06
1077	5.38000000e+01	-1.04751511e-06	-2.99619409e-06
1078	5.38500000e+01	-1.36113112e-06	-1.92746204e-06
1079	5.39000000e+01	-1.81605495e-06	-2.25412646e-07
1080	5.39500000e+01	-2.17989140e-06	9.34271879e-07
1081	5.40000000e+01	-3.17227410e-06	1.25615574e-06
1082	5.40500000e+01	-4.18878008e-06	1.08926490e-06
1083	5.41000000e+01	-5.94560738e-06	4.95323353e-07
1084	5.41500000e+01	-9.56012608e-06	-8.55716332e-08
1085	5.42000000e+01	-1.47292150e-05	-4.05663724e-07
1086	5.42500000e+01	-3.36857975e-05	-4.83837492e-07
1087	5.43000000e+01	-7.17545995e-05	-1.57103564e-07
1088	5.43500000e+01	-8.11131905e-05	1.79175890e-07
1089	5.44000000e+01	2.90743959e-06	3.57919401e-07
1090	5.44500000e+01	1.71217943e-04	5.11837587e-07
1091	5.45000000e+01	3.20885548e-04	3.37273763e-07
1092	5.45500000e+01	3.24429213e-04	7.01959650e-08
1093	5.46000000e+01	1.40908980e-04	-4.44530523e-08
1094	5.46500000e+01	-1.30574971e-04	-1.01650900e-07
1095	5.47000000e+01	-3.29866801e-04	1.21485080e-07
1096	5.47500000e+01	-3.58278557e-04	3.17037650e-07
1097	5.48000000e+01	-2.30026863e-04	3.36264059e-07
1098	5.48500000e+01	-3.85519024e-05	4.77729072e-07
1099	5.49000000e+01	1.18084704e-04	4.25655383e-07
1100	5.49500000e+01	1.84364464e-04	2.89876640e-07
1101	5.50000000e+01	1.54507518e-04	2.67294209e-07
1102	5.50500000e+01	6.62760889e-05	1.30524743e-07
1103	5.51000000e+01	-2.53075322e-05	2.05667732e-07
1104	5.51500000e+01	-7.92361946e-05	3.15792820e-07
1105	5.52000000e+01	-8.26324168e-05	2.29106246e-07
1106	5.52500000e+01	-5.09453595e-05	3.40600567e-07
1107	5.53000000e+01	-9.84436833e-06	3.30682619e-07
1108	5.53500000e+01	2.19768519e-05	2.56984058e-07
1109	5.54000000e+01	3.44451869e-05	3.75226641e-07
1110	5.54500000e+01	2.82111046e-05	2.60834536e-07
1111	5.55000000e+01	1.14810133e-05	2.70014244e-07
1112	5.55500000e+01	-6.45044581e-06	3.78669880e-07
1113	5.56000000e+01	-1.63471570e-05	2.53619833e-07
1114	5.56500000e+01	-1.48040033e-05	4.11292109e-07
1115	5.57000000e+01	-4.83365077e-06	4.55224715e-07
1116	5.57500000e+01	8.27761760e-06	3.36127909e-07
1117	5.58000000e+01	1.63571297e-05	5.42674524e-07
1118	5.58500000e+01	1.46711106e-05	4.83675400e-07
1119	5.59000000e+01	5.73034536e-06	5.35585626e-07
1120	5.59500000e+01	-4.92514672e-06	7.89659174e-07
1121	5.60000000e+01	-1.08026591e-05	6.40491014e-07
1122	5.60500000e+01	-1.01145199e-05	9.04147917e-07
1123	5.61000000e+01	-5.86938115e-06	1.15016107e-06
1124	5.61500000e+01	-1.01166690e-07	1.10165203e-06
1125	5.62000000e+01	4.29708274e-06	1.64716002e-06
1126	5.62500000e+01	5.43154818e-06	1.79646154e-06
1127	5.63000000e+01	4.21756420e-06	2.11862099e-06
1128	5.63500000e+01	1.19945708e-06	3.11600048e-06
1129	5.64000000e+01	-1.37573223e-06	3.45086438e-06
1130	5.64500000e+01	-2.06014926e-06	4.86824991e-06
1131	5.65000000e+01	-2.11954987e-06	6.76310778e-06
1132	5.65500000e+01	-1.20665359e-06	8.64844054e-06
1133	5.66000000e+01	1.26199668e-08	1.41125464e-05
1134	5.66500000e+01	4.42668159e-07	2.08544672e-05
1135	5.67000000e+01	8.66212907e-07	4.09044891e-05
1136	5.67500000e+01	4.75145933e-07	9.49584389e-05
1137	5.68000000e+01	-3.21198293e-07	1.33212946e-04
1138	5.68500000e+01	-4.21033081e-07	4.63198446e-05
1139	5.69000000e+01	-8.50093614e-07	-1.93570543e-04
1140	5.69500000e+01	-7.62960623e-07	-4.57418952e-04
1141	5.70000000e+01	-1.12317843e-07	-5.37721059e-04
1142	5.70500000e+01	-1.07086098e-07	-3.19834687e-04
1143	5.71000000e+01	1.55495263e-07	9.41691396e-05
1144	5.71500000e+01	-6.22247743e-09	4.57329022e-04
1145	5.72000000e+01	-6.17491089e-07	5.75073178e-04
1146	5.72500000e+01	-4.41689518e-07	4.26273440e-04
1147	5.73000000e+01	-7.01854621e-07	1.37073515e-04
1148	5.73500000e+01	-8.39150721e-07	-1.30852919e-04
1149	5.74000000e+01	-3.61774653e-07	-2.71831565e-04
1150	5.74500000e+01	-5.32496435e-07	-2.60221897e-04
1151	5.75000000e+01	-2.94189078e-07	-1.40495414e-04
1152	5.75500000e+01	-1.38015183e-07	5.12423562e-06
1153	5.76000000e+01	-6.20213955e-07	1.05024190e-04
1154	5.76500000e+01	-3.14878338e-07	1.28952487e-04
1155	5.77000000e+01	-4.14817018e-07	9.13081889e-05
1156	5.77500000e+01	-6.80159157e-07	2.98659772e-05
1157	5.78000000e+01	-2.50541032e-07	-2.27413951e-05
1158	5.78500000e+01	-5.74759837e-07	-4.89782221e-05
1159	5.79000000e+01	-5.26215057e-07	-4.61554935e-05
1160	5.79500000e+01	-2.07363695e-07	-2.40925858e-05
1161	5.80000000e+01	-6.83476025e-07	2.76979371e-06
1162	5.80500000e+01	-3.82708741e-07	2.10091916e-05
1163	5.81000000e+01	-4.08275623e-07	2.32532175e-05
1164	5.81500000e+01	-8.52388437e-07	1.14225841e-05
1165	5.82000000e+01	-3.70843060e-07	-6.83962785e-06
1166	5.82500000e+01	-6.99148231e-07	-2.10310622e-05
1167	5.83000000e+01	-8.62626762e-07	-2.26207335e-05
1168	5.83500000e+01	-5.02510980e-07	-1.19162517e-05
1169	5.84000000e+01	-1.16586224e-06	3.25946450e-06
1170	5.84500000e+01	-9.75524641e-07	1.37323701e-05
1171	5.85000000e+01	-9.45882245e-07	1.51611269e-05
1172	5.85500000e+01	-1.74418413e-06	9.92966352e-06
1173	5.86000000e+01	-1.38060576e-06	2.17936852e-06
1174	5.86500000e+01	-1.96851127e-06	-4.58742565e-06
1175	5.87000000e+01	-2.63177995e-06	-7.57462754e-06
1176	5.87500000e+01	-2.42751490e-06	-6.46717705e-06
1177	5.88000000e+01	-3.94011503e-06	-2.75719703e-06
1178	5.88500000e+01	-4.58577419e-06	1.06533698e-06
1179	5.89000000e+01	-5.53470804e-06	2.87473665e-06
1180	5.89500000e+01	-8.57807544e-06	2.94082840e-06
1181	5.90000000e+01	-1.03193249e-05	2.00016223e-06
1182	5.90500000e+01	-1.59271725e-05	5.16287113e-07
1183	5.91000000e+01	-2.45894204e-05	-5.65876681e-07
1184	5.91500000e+01	-4.06839982e-05	-1.02445108e-06
1185	5.92000000e+01	-9.64606569e-05	-7.59596531e-07
1186	5.92500000e+01	-1.63181815e-04	8.39706108e-08
1187	5.93000000e+01	-1.07734416e-04	6.65798472e-07
1188	5.93500000e+01	1.53023839e-04	1.01349550e-06
1189	5.94000000e+01	5.08039245e-04	1.05845003e-06
1190	5.94500000e+01	6.98285117e-04	5.25306325e-07
1191	5.95000000e+01	5.20059277e-04	7.89475046e-08
1192	5.95500000e+01	2.62506891e-05	-1.05914856e-07
1193	5.96000000e+01	-4.92360845e-04	2.70734413e-08
1194	5.96500000e+01	-7.41335167e-04	5.38766674e-07
1195	5.97000000e+01	-6.28457971e-04	7.51656011e-07
1196	5.97500000e+01	-2.80111619e-04	8.56697864e-07
1197	5.98000000e+01	9.13154139e-05	1.00570986e-06
1198	5.98500000e+01	3.23313855e-04	7.69977175e-07
1199	5.99000000e+01	3.56623920e-04	5.89725115e-07
1200	5.99500000e+01	2.29631660e-04	4.48248833e-07
1201	6.00000000e+01	4.06127708e-05	3.12338083e-07
1202	6.00500000e+01	-1.09492936e-04	5.54080186e-07
1203	6.01000000e+01	-1.65674583e-04	5.83171640e-07
1204	6.01500000e+01	-1.34116690e-04	5.35439130e-07
1205	6.02000000e+01	-5.86985328e-05	7.01367707e-07
1206	6.02500000e+01	1.44884022e-05	5.67772092e-07
1207	6.03000000e+01	5.72277683e-05	5.90465341e-07
1208	6.03500000e+01	6.27050609e-05	6.58056579e-07
1209	6.04000000e+01	3.95376834e-05	4.60658076e-07
1210	6.04500000e+01	5.23405196e-06	6.16850400e-07
1211	6.05000000e+01	-2.15363887e-05	6.15745167e-07
1212	6.05500000e+01	-3.00947442e-05	5.43580693e-07
1213	6.06000000e+01	-1.95162470e-05	8.39643488e-07
1214	6.06500000e+01	2.39723707e-06	7.09137746e-07
1215	6.07000000e+01	2.22184159e-05	7.28524112e-07
1216	6.07500000e+01	2.89908188e-05	9.71648668e-07
1217	6.08000000e+01	1.94102183e-05	8.18347626e-07
1218	6.08500000e+01	6.52982725e-07	1.14614215e-06
1219	6.09000000e+01	-1.44127529e-05	1.28907030e-06
1220	6.09500000e+01	-1.91956239e-05	1.17961909e-06
1221	6.10000000e+01	-1.45842411e-05	1.78840767e-06
1222	6.10500000e+01	-5.02734945e-06	1.86762233e-06
1223	6.11000000e+01	3.70074742e-06	2.13526447e-06
1224	6.11500000e+01	8.74615396e-06	2.94865656e-06
1225	6.12000000e+01	8.86577753e-06	3.00029148e-06
1226	6.12500000e+01	4.53828805e-06	4.11380826e-06
1227	6.13000000e+01	-2.00404333e-07	5.33854812e-06
1228	6.13500000e+01	-3.11577225e-06	6.11758761e-06
1229	6.14000000e+01	-3.94983488e-06	9.09955983e-06
1230	6.14500000e+01	-2.68937877e-06	1.15614603e-05
1231	6.15000000e+01	-1.15740806e-06	1.62317372e-05
1232	6.15500000e+01	2.43776392e-07	2.58273946e-05
1233	6.16000000e+01	1.34296323e-06	3.88603355e-05
1234	6.16500000e+01	9.06268584e-07	8.57748834e-05
1235	6.17000000e+01	1.34213654e-07	1.68998644e-04
1236	6.17500000e+01	-5.34236224e-07	1.61221794e-04
1237	6.18000000e+01	-1.37045237e-06	-7.72862592e-05
1238	6.18500000e+01	-1.22615237e-06	-4.85488585e-04
1239	6.19000000e+01	-8.39363610e-07	-7.90335463e-04
1240	6.19500000e+01	-4.40603913e-07	-7.07912426e-04
1241	6.20000000e+01	2.59340946e-07	-2.02498583e-04
1242	6.20500000e+01	-7.95036963e-08	4.39841287e-04
1243	6.21000000e+01	-5.91334865e-07	8.40835245e-04
1244	6.21500000e+01	-7.07764587e-07	8.15133963e-04
1245	6.22000000e+01	-1.21270316e-06	4.51981852e-04
1246	6.22500000e+01	-1.12680923e-06	-4.23335202e-06
1247	6.23000000e+01	-9.33153866e-07	-3.33422340e-04
1248	6.23500000e+01	-9.81468473e-07	-4.34186841e-04
1249	6.24000000e+01	-4.22093957e-07	-3.24075074e-04
1250	6.24500000e+01	-4.44803344e-07	-1.07048157e-04
1251	6.25000000e+01	-7.16351782e-07	9.10780019e-05
1252	6.25500000e+01	-5.05810948e-07	1.89091830e-04
1253	6.26000000e+01	-8.11567864e-07	1.75101305e-04
1254	6.26500000e+01	-7.91208090e-07	9.35456880e-05
1255	6.27000000e+01	-5.78955591e-07	2.87497758e-06
1256	6.27500000e+01	-8.94408052e-07	-5.86709344e-05
1257	6.28000000e+01	-6.37716562e-07	-7.61178482e-05
1258	6.28500000e+01	-5.73349193e-07	-5.57047744e-05
1259	6.29000000e+01	-8.43706782e-07	-1.73074829e-05
1260	6.29500000e+01	-5.36834130e-07	1.81857313e-05
1261	6.30000000e+01	-7.42730363e-07	3.44953296e-05
1262	6.30500000e+01	-9.50175368e-07	2.73508369e-05
1263	6.31000000e+01	-6.98190350e-07	4.76372694e-06
1264	6.31500000e+01	-1.00913484e-06	-2.03320145e-05
1265	6.32000000e+01	-9.89190239e-07	-3.31755236e-05
1266	6.32500000e+01	-8.90061290e-07	-2.65337907e-05
1267	6.33000000e+01	-1.38668232e-06	-6.87621107e-06
1268	6.33500000e+01	-1.29883373e-06	1.29592151e-05
1269	6.34000000e+01	-1.38454897e-06	2.20627540e-05
1270	6.34500000e+01	-1.95301179e-06	1.87297574e-05
1271	6.35000000e+01	-1.93482529e-06	8.96370569e-06
1272	6.35500000e+01	-2.40888100e-06	-1.87708963e-06
1273	6.36000000e+01	-3.10778873e-06	-9.24125380e-06
1274	6.36500000e+01	-3.21488029e-06	-1.04536175e-05
1275	6.37000000e+01	-4.34271489e-06	-6.88958218e-06
1276	6.37500000e+01	-5.57504940e-06	-1.13339989e-06
1277	6.38000000e+01	-6.40200405e-06	3.22351524e-06
1278	6.38500000e+01	-9.21656220e-06	4.32782516e-06
1279	6.39000000e+01	-1.19676625e-05	3.69199903e-06
1280	6.39500000e+01	-1.58832023e-05	1.93154466e-06
1281	6.40000000e+01	-2.53201950e-05	-8.29334479e-08
1282	6.40500000e+01	-3.66665947e-05	-1.05119404e-06
1283	6.41000000e+01	-7.15360310e-05	-1.28628070e-06
1284	6.41500000e+01	-1.55731596e-04	-5.03223028e-07
1285	6.42000000e+01	-1.94178791e-04	7.03674431e-07
1286	6.42500000e+01	-9.84143024e-06	1.19492812e-06
1287	6.43000000e+01	4.09276248e-04	1.55905978e-06
1288	6.43500000e+01	8.11072762e-04	1.30969458e-06
1289	6.44000000e+01	8.55956880e-04	4.29442370e-07
1290	6.44500000e+01	4.04684052e-04	9.79158123e-08
1291	6.45000000e+01	-3.13293876e-04	-1.38602074e-08
1292	6.45500000e+01	-8.65870521e-04	3.68795630e-07
1293	6.46000000e+01	-9.65978066e-04	1.07502445e-06
1294	6.46500000e+01	-6.35974299e-04	1.11303759e-06
1295	6.47000000e+01	-1.22384712e-04	1.30152635e-06
1296	6.47500000e+01	3.01387579e-04	1.36797808e-06
1297	6.48000000e+01	4.84234508e-04	8.83882328e-07
1298	6.48500000e+01	4.14873081e-04	7.86198088e-07
1299	6.49000000e+01	1.88127387e-04	5.62098112e-07
1300	6.49500000e+01	-5.14215679e-05	4.97331497e-07
1301	6.50000000e+01	-1.95325552e-04	9.06656651e-07
1302	6.50500000e+01	-2.10549661e-04	7.43801806e-07
1303	6.51000000e+01	-1.31792720e-04	7.92234246e-07
1304	6.51500000e+01	-2.74927513e-05	9.79814730e-07
1305	6.52000000e+01	5.21124507e-05	6.79630476e-07
1306	6.52500000e+01	8.53132202e-05	8.68305259e-07
1307	6.53000000e+01	7.13457723e-05	8.17553918e-07
1308	6.53500000e+01	3.14767321e-05	5.81873934e-07
1309	6.54000000e+01	-1.04612408e-05	9.18305274e-07
1310	6.54500000e+01	-3.60379934e-05	7.33516507e-07
1311	6.55000000e+01	-3.43382793e-05	8.02158986e-07
1312	6.55500000e+01	-1.27638681e-05	1.15640033e-06
1313	6.56000000e+01	1.50870622e-05	8.09471151e-07
1314	6.56500000e+01	3.47925156e-05	1.07628932e-06
1315	6.57000000e+01	3.29097427e-05	1.23936589e-06
1316	6.57500000e+01	1.37640387e-05	1.05564063e-06
1317	6.58000000e+01	-8.86361980e-06	1.64953655e-06
1318	6.58500000e+01	-2.33812844e-05	1.53368851e-06
1319	6.59000000e+01	-2.26461790e-05	1.65105564e-06
1320	6.59500000e+01	-1.27544546e-05	2.44796390e-06
1321	6.60000000e+01	-1.24928662e-06	2.28216828e-06
1322	6.60500000e+01	8.84516944e-06	3.02737945e-06
1323	6.61000000e+01	1.18058963e-05	3.76734166e-06
1324	6.61500000e+01	8.67046148e-06	3.89638180e-06
1325	6.62000000e+01	3.27749723e-06	5.76013360e-06
1326	6.62500000e+01	-2.83704691e-06	6.72966900e-06
1327	6.63000000e+01	-4.88278542e-06	8.40611785e-06
1328	6.63500000e+01	-4.08615660e-06	1.23205474e-05
1329	6.64000000e+01	-3.10392694e-06	1.51182616e-05
1330	6.64500000e+01	-3.28883976e-07	2.31889524e-05
1331	6.65000000e+01	1.08514979e-06	3.49975797e-05
1332	6.65500000e+01	1.02463869e-06	5.80686464e-05
1333	6.66000000e+01	1.15682460e-06	1.31580751e-04
1334	6.66500000e+01	-6.01232825e-07	2.03437455e-04
1335	6.67000000e+01	-1.46501406e-06	8.81858383e-05
1336	6.67500000e+01	-1.28490917e-06	-3.00382659e-04
1337	6.68000000e+01	-1.94894006e-06	-7.67536949e-04
1338	6.68500000e+01	-7.40844120e-07	-9.47908116e-04
1339	6.69000000e+01	4.05150090e-08	-6.02275535e-04
1340	6.69500000e+01	-4.27509282e-07	1.31965287e-04
1341	6.70000000e+01	2.11694603e-09	8.16166113e-04
1342	6.70500000e+01	-1.03441543e-06	1.06642007e-03
1343	6.71000000e+01	-1.58180335e-06	8.13116041e-04
1344	6.71500000e+01	-9.80350908e-07	2.78386046e-04
1345	6.72000000e+01	-1.78667849e-06	-2.28897161e-04
1346	6.72500000e+01	-1.20335625e-06	-5.02453633e-04
1347	6.73000000e+01	-5.50738330e-07	-4.92238521e-04
1348	6.73500000e+01	-1.10663573e-06	-2.77225014e-04
1349	6.74000000e+01	-3.32119818e-07	-7.08136786e-06
1350	6.74500000e+01	-7.66575389e-07	1.83802095e-04
1351	6.75000000e+01	-1.27507133e-06	2.35630175e-04
